bookings_id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
B1565,U157,S1484,P131,2025-12-14T19:57:00,2025-12-14T21:27:00,Sunday,True,False,clear,35.26,completed
B1566,U199,S571,P110,2025-12-31T15:59:00,2025-12-31T16:59:00,Wednesday,False,False,clear,38.25,completed
B1567,U178,S401,P106,2026-01-17T12:47:00,2026-01-17T13:47:00,Saturday,True,False,clear,45.8,completed
B1568,U152,S1499,P132,2025-12-23T13:45:00,2025-12-23T16:45:00,Tuesday,False,False,fog,23.61,completed
B1569,U249,S1107,P122,2025-10-01T20:58:00,2025-10-01T21:58:00,Wednesday,False,False,clear,50.7,completed
B1570,U284,S319,P104,2025-11-25T23:01:00,2025-11-26T00:01:00,Tuesday,False,False,rain,52.25,completed
B1571,U172,S582,P110,2025-11-09T07:50:00,2025-11-09T10:50:00,Sunday,True,False,clear,43.83,completed
B1572,U216,S546,P109,2025-12-18T13:26:00,2025-12-18T14:56:00,Thursday,False,False,clear,17.77,completed
B1573,U284,S1058,P121,2025-12-20T10:54:00,2025-12-20T12:54:00,Saturday,True,False,clear,35.61,completed
B1574,U227,S1139,P123,2026-01-19T04:46:00,2026-01-19T08:46:00,Monday,False,False,clear,47.94,completed
B1575,U234,S655,P113,2025-12-21T15:35:00,2025-12-21T18:35:00,Sunday,True,False,rain,26.35,cancelled
B1576,U276,S1242,P125,2026-01-02T18:10:00,2026-01-02T19:10:00,Friday,False,False,clear,23.8,completed
B1577,U247,S539,P109,2025-12-16T17:43:00,2025-12-16T18:43:00,Tuesday,False,False,clear,17.27,completed
B1578,U174,S1544,P132,2025-10-08T12:58:00,2025-10-08T13:28:00,Wednesday,False,False,rain,24.67,completed
B1579,U228,S1007,P119,2025-10-13T23:20:00,2025-10-14T00:20:00,Monday,False,False,clear,32.81,completed
B1580,U179,S1512,P132,2025-10-02T06:30:00,2025-10-02T07:30:00,Thursday,False,False,clear,24.21,completed
B1581,U196,S649,P112,2025-11-06T05:42:00,2025-11-06T07:12:00,Thursday,False,False,clear,45.95,completed
B1582,U293,S1064,P121,2025-11-25T16:07:00,2025-11-25T17:37:00,Tuesday,False,False,rain,33.62,completed
B1583,U200,S926,P118,2025-11-02T08:53:00,2025-11-02T12:53:00,Sunday,True,False,clear,31.04,completed
B1584,U102,S576,P110,2025-12-20T19:15:00,2025-12-20T19:45:00,Saturday,True,False,clear,54.42,completed
B1585,U110,S892,P117,2025-10-06T09:43:00,2025-10-06T12:43:00,Monday,False,False,cloudy,41.17,completed
B1586,U142,S1449,P130,2025-10-11T06:50:00,2025-10-11T07:50:00,Saturday,True,False,clear,55.33,completed
B1587,U189,S1231,P125,2025-11-22T07:51:00,2025-11-22T10:51:00,Saturday,True,False,cloudy,22.26,completed
B1588,U266,S1183,P124,2025-10-16T10:27:00,2025-10-16T11:27:00,Thursday,False,False,rain,34.37,cancelled
B1589,U119,S381,P105,2025-12-11T17:26:00,2025-12-11T19:26:00,Thursday,False,False,clear,21.29,completed
B1590,U207,S1232,P125,2025-12-14T20:36:00,2025-12-14T22:36:00,Sunday,True,False,clear,26.94,completed
B1591,U198,S1558,P132,2026-01-16T16:38:00,2026-01-16T18:08:00,Friday,False,False,clear,23.36,completed
B1592,U124,S993,P119,2025-10-24T18:26:00,2025-10-25T00:26:00,Friday,False,False,fog,43.23,completed
B1593,U285,S1044,P121,2025-11-12T16:49:00,2025-11-12T18:49:00,Wednesday,False,False,clear,28.88,completed
B1594,U112,S341,P105,2025-11-11T08:28:00,2025-11-11T08:58:00,Tuesday,False,False,clear,26.74,completed
B1595,U219,S633,P112,2026-01-11T14:51:00,2026-01-11T15:51:00,Sunday,True,False,cloudy,55.69,completed
B1596,U268,S474,P107,2025-11-18T19:26:00,2025-11-19T01:26:00,Tuesday,False,False,clear,47.46,completed
B1597,U173,S445,P107,2026-01-02T09:14:00,2026-01-02T09:44:00,Friday,False,False,cloudy,47.68,completed
B1598,U207,S1251,P125,2025-12-06T07:01:00,2025-12-06T08:01:00,Saturday,True,False,clear,22.1,completed
B1599,U110,S876,P117,2026-01-07T06:43:00,2026-01-07T09:43:00,Wednesday,False,False,clear,34.24,completed
B1600,U287,S760,P115,2025-12-05T01:06:00,2025-12-05T03:06:00,Friday,False,False,cloudy,19.82,completed
B1601,U286,S746,P114,2025-11-20T07:30:00,2025-11-20T13:30:00,Thursday,False,False,cloudy,27.5,completed
B1602,U137,S415,P106,2025-11-06T19:24:00,2025-11-06T20:24:00,Thursday,False,False,fog,47.4,completed
B1603,U117,S320,P104,2025-12-09T09:48:00,2025-12-09T10:18:00,Tuesday,False,False,cloudy,55.67,completed
B1604,U246,S1355,P127,2025-12-14T20:00:00,2025-12-14T22:00:00,Sunday,True,False,clear,69.93,completed
B1605,U291,S308,P104,2025-11-14T17:12:00,2025-11-14T19:12:00,Friday,False,False,rain,49.14,completed
B1606,U243,S264,P103,2025-12-15T15:52:00,2025-12-15T18:52:00,Monday,False,False,fog,23.43,completed
B1607,U141,S1022,P120,2025-11-28T17:07:00,2025-11-28T20:07:00,Friday,False,False,clear,18.59,completed
B1608,U276,S449,P107,2025-12-18T19:01:00,2025-12-18T20:01:00,Thursday,False,False,clear,47.42,completed
B1609,U233,S819,P115,2025-12-28T06:37:00,2025-12-28T07:07:00,Sunday,True,False,cloudy,22.25,completed
B1610,U207,S677,P113,2026-01-21T09:54:00,2026-01-21T11:54:00,Wednesday,False,False,clear,27.5,completed
B1611,U108,S864,P116,2025-12-15T14:40:00,2025-12-15T16:10:00,Monday,False,False,fog,26.63,completed
B1612,U176,S649,P112,2025-10-16T21:35:00,2025-10-17T00:35:00,Thursday,False,False,fog,47.15,completed
B1613,U218,S1338,P127,2025-11-20T20:19:00,2025-11-20T21:19:00,Thursday,False,False,clear,63.8,completed
B1614,U159,S1140,P123,2026-01-21T18:15:00,2026-01-21T21:15:00,Wednesday,False,False,clear,60.13,completed
B1615,U245,S1373,P128,2025-10-10T19:11:00,2025-10-10T20:41:00,Friday,False,False,clear,44.99,completed
B1616,U270,S649,P112,2025-12-16T12:30:00,2025-12-16T14:30:00,Tuesday,False,False,clear,45.79,completed
B1617,U178,S1109,P122,2025-11-10T20:26:00,2025-11-10T20:56:00,Monday,False,False,clear,49.7,completed
B1618,U190,S1434,P129,2025-12-10T20:39:00,2025-12-10T22:39:00,Wednesday,False,False,clear,21.09,completed
B1619,U242,S1052,P121,2025-12-05T10:13:00,2025-12-05T14:13:00,Friday,False,False,clear,30.99,completed
B1620,U276,S1419,P128,2025-11-12T13:33:00,2025-11-12T15:03:00,Wednesday,False,False,rain,40.15,completed
B1621,U223,S1060,P121,2025-10-24T19:53:00,2025-10-24T21:23:00,Friday,False,False,rain,37.94,completed
B1622,U218,S738,P114,2025-12-27T07:20:00,2025-12-27T09:20:00,Saturday,True,False,clear,33.04,completed
B1623,U161,S886,P117,2026-01-18T16:14:00,2026-01-18T22:14:00,Sunday,True,False,fog,38.97,completed
B1624,U143,S1435,P129,2025-11-11T13:27:00,2025-11-11T14:27:00,Tuesday,False,False,rain,18.78,completed
B1625,U157,S236,P103,2025-12-10T07:36:00,2025-12-10T08:36:00,Wednesday,False,False,clear,24.86,completed
B1626,U271,S200,P102,2026-01-14T16:18:00,2026-01-14T18:18:00,Wednesday,False,True,clear,50.18,completed
B1627,U265,S1020,P120,2025-12-15T19:44:00,2025-12-15T21:44:00,Monday,False,False,clear,22.45,completed
B1628,U190,S778,P115,2026-01-09T11:23:00,2026-01-09T12:53:00,Friday,False,False,clear,19.56,completed
B1629,U234,S216,P102,2025-11-08T11:25:00,2025-11-08T11:55:00,Saturday,True,False,cloudy,38.97,completed
B1630,U117,S971,P118,2025-10-18T15:45:00,2025-10-18T18:45:00,Saturday,True,False,clear,26.51,completed
B1631,U289,S554,P110,2025-12-31T19:51:00,2025-12-31T20:21:00,Wednesday,False,False,clear,50.38,completed
B1632,U198,S1460,P130,2025-10-17T16:00:00,2025-10-17T19:00:00,Friday,False,False,clear,47.87,completed
B1633,U110,S539,P109,2025-11-04T10:35:00,2025-11-04T11:05:00,Tuesday,False,False,clear,16.75,completed
B1634,U164,S842,P116,2026-01-24T06:05:00,2026-01-24T08:05:00,Saturday,True,False,clear,31.08,completed
B1635,U173,S1022,P120,2026-01-01T17:27:00,2026-01-01T17:57:00,Thursday,False,False,fog,18.37,completed
B1636,U141,S1326,P126,2025-10-04T20:46:00,2025-10-04T22:16:00,Saturday,True,False,clear,21.58,completed
B1637,U187,S385,P105,2025-11-13T20:47:00,2025-11-13T22:17:00,Thursday,False,False,clear,24.89,completed
B1638,U282,S1475,P131,2026-01-25T16:02:00,2026-01-25T20:02:00,Sunday,True,False,cloudy,30.24,completed
B1639,U150,S481,P107,2025-12-19T17:19:00,2025-12-19T20:19:00,Friday,False,False,cloudy,40.06,completed
B1640,U227,S1021,P120,2025-11-28T11:49:00,2025-11-28T12:49:00,Friday,False,False,clear,18.96,completed
B1641,U235,S1225,P125,2026-01-16T22:27:00,2026-01-16T23:57:00,Friday,False,False,clear,19.66,completed
B1642,U196,S316,P104,2026-01-08T15:23:00,2026-01-08T16:53:00,Thursday,False,False,cloudy,47.77,completed
B1643,U273,S1393,P128,2025-11-03T11:22:00,2025-11-03T13:22:00,Monday,False,False,cloudy,36.5,completed
B1644,U288,S752,P115,2025-12-09T14:39:00,2025-12-09T16:09:00,Tuesday,False,False,fog,20.76,completed
B1645,U255,S1223,P125,2025-12-25T19:45:00,2025-12-25T21:15:00,Thursday,False,True,clear,31.27,completed
B1646,U240,S238,P103,2025-10-09T15:42:00,2025-10-09T17:42:00,Thursday,False,False,clear,24.13,completed
B1647,U148,S568,P110,2025-11-30T08:46:00,2025-11-30T10:46:00,Sunday,True,False,haze,52.25,completed
B1648,U257,S770,P115,2025-11-28T17:24:00,2025-11-28T18:54:00,Friday,False,False,cloudy,20.07,completed
B1649,U231,S1311,P126,2025-10-03T18:53:00,2025-10-03T20:23:00,Friday,False,False,clear,20.92,completed
B1650,U166,S400,P106,2025-12-21T18:25:00,2025-12-21T19:25:00,Sunday,True,False,clear,53.42,cancelled
B1651,U155,S998,P119,2025-10-10T06:20:00,2025-10-10T07:50:00,Friday,False,False,clear,33.38,completed
B1652,U221,S541,P109,2026-01-01T08:38:00,2026-01-01T09:38:00,Thursday,False,False,clear,22.14,completed
B1653,U194,S1482,P131,2025-11-14T21:39:00,2025-11-14T23:09:00,Friday,False,False,clear,24.63,completed
B1654,U292,S325,P104,2026-01-01T15:34:00,2026-01-01T16:04:00,Thursday,False,False,fog,48.42,completed
B1655,U148,S411,P106,2025-12-27T18:37:00,2025-12-27T20:07:00,Saturday,True,False,clear,55.24,completed
B1656,U228,S1416,P128,2025-10-15T22:15:00,2025-10-15T23:45:00,Wednesday,False,False,clear,36.89,completed
B1657,U114,S535,P109,2025-11-01T17:03:00,2025-11-01T23:03:00,Saturday,True,True,fog,28.39,completed
B1658,U118,S715,P113,2025-12-27T23:42:00,2025-12-28T01:42:00,Saturday,True,False,cloudy,24.72,completed
B1659,U131,S724,P113,2025-10-31T06:36:00,2025-10-31T07:36:00,Friday,False,False,clear,21.67,completed
B1660,U243,S843,P116,2025-12-09T21:12:00,2025-12-10T03:12:00,Tuesday,False,False,clear,26.61,completed
B1661,U266,S961,P118,2025-12-09T12:42:00,2025-12-09T13:42:00,Tuesday,False,False,fog,22.58,completed
B1662,U168,S393,P106,2026-01-04T10:14:00,2026-01-04T11:14:00,Sunday,True,False,clear,44.7,completed
B1663,U110,S1359,P127,2025-11-09T20:13:00,2025-11-09T20:43:00,Sunday,True,False,rain,73.18,completed
B1664,U266,S1123,P123,2025-11-25T10:31:00,2025-11-25T12:01:00,Tuesday,False,False,rain,52.72,completed
B1665,U130,S1149,P123,2025-11-27T15:38:00,2025-11-27T17:38:00,Thursday,False,False,clear,50.56,completed
B1666,U255,S216,P102,2025-11-08T10:26:00,2025-11-08T11:26:00,Saturday,True,False,fog,39.87,completed
B1667,U131,S613,P111,2026-01-22T10:01:00,2026-01-22T12:01:00,Thursday,False,False,rain,54.57,completed
B1668,U155,S1442,P129,2026-01-25T17:03:00,2026-01-25T18:33:00,Sunday,True,False,clear,20.16,completed
B1669,U216,S1424,P129,2025-12-27T21:56:00,2025-12-27T23:26:00,Saturday,True,False,clear,19.11,completed
B1670,U198,S700,P113,2026-01-04T16:36:00,2026-01-04T18:36:00,Sunday,True,False,cloudy,24.68,completed
B1671,U167,S393,P106,2026-01-26T08:03:00,2026-01-26T09:03:00,Monday,False,True,clear,62.27,completed
B1672,U299,S305,P104,2026-01-08T01:55:00,2026-01-08T03:55:00,Thursday,False,False,clear,48.82,completed
B1673,U287,S566,P110,2025-11-19T14:21:00,2025-11-19T16:21:00,Wednesday,False,False,clear,39.34,completed
B1674,U255,S1074,P122,2025-10-09T19:28:00,2025-10-09T21:28:00,Thursday,False,False,clear,51.45,completed
B1675,U296,S1438,P129,2026-01-05T11:59:00,2026-01-05T13:59:00,Monday,False,False,haze,17.19,completed
B1676,U167,S1080,P122,2025-12-08T18:39:00,2025-12-08T20:39:00,Monday,False,False,rain,56.15,completed
B1677,U225,S732,P114,2026-01-19T17:20:00,2026-01-19T18:20:00,Monday,False,False,rain,31.72,completed
B1678,U114,S892,P117,2025-12-12T18:45:00,2025-12-12T20:15:00,Friday,False,False,haze,42.3,completed
B1679,U189,S590,P110,2025-12-06T07:20:00,2025-12-06T08:20:00,Saturday,True,False,clear,47.98,completed
B1680,U125,S1253,P125,2025-10-13T22:18:00,2025-10-13T23:18:00,Monday,False,False,cloudy,20.33,completed
B1681,U249,S880,P117,2026-01-23T17:34:00,2026-01-23T19:34:00,Friday,False,False,cloudy,35.95,completed
B1682,U228,S985,P119,2025-10-03T15:54:00,2025-10-03T16:24:00,Friday,False,False,rain,37.02,completed
B1683,U293,S912,P118,2025-11-01T13:42:00,2025-11-01T15:12:00,Saturday,True,True,rain,38.23,completed
B1684,U226,S109,P101,2026-01-24T18:22:00,2026-01-24T20:22:00,Saturday,True,False,clear,28.75,completed
B1685,U172,S952,P118,2026-01-26T20:42:00,2026-01-26T22:42:00,Monday,False,True,haze,38.44,completed
B1686,U236,S185,P102,2025-11-15T16:07:00,2025-11-15T18:07:00,Saturday,True,False,cloudy,39.78,completed
B1687,U101,S1234,P125,2025-11-01T15:17:00,2025-11-01T16:47:00,Saturday,True,True,clear,32.09,completed
B1688,U282,S463,P107,2025-11-04T07:21:00,2025-11-04T09:21:00,Tuesday,False,False,haze,39.74,completed
B1689,U197,S397,P106,2025-12-20T15:05:00,2025-12-20T16:35:00,Saturday,True,False,clear,44.99,completed
B1690,U153,S1466,P130,2025-12-02T15:35:00,2025-12-02T18:35:00,Tuesday,False,False,fog,48.02,completed
B1691,U206,S169,P102,2025-12-24T21:14:00,2025-12-24T23:14:00,Wednesday,False,False,fog,33.03,completed
B1692,U286,S1030,P120,2025-12-24T08:49:00,2025-12-24T11:49:00,Wednesday,False,False,cloudy,23.02,completed
B1693,U189,S1274,P126,2025-12-15T21:58:00,2025-12-15T22:58:00,Monday,False,False,clear,17.12,completed
B1694,U169,S1133,P123,2026-01-28T16:19:00,2026-01-28T18:19:00,Wednesday,False,False,fog,47.98,completed
B1695,U148,S1027,P120,2025-10-10T05:00:00,2025-10-10T06:00:00,Friday,False,False,rain,20.18,completed
B1696,U108,S913,P118,2025-12-31T14:54:00,2025-12-31T17:54:00,Wednesday,False,False,clear,23.73,completed
B1697,U226,S903,P117,2026-01-13T11:44:00,2026-01-13T14:44:00,Tuesday,False,False,cloudy,36.07,completed
B1698,U264,S202,P102,2025-11-17T20:44:00,2025-11-17T22:44:00,Monday,False,False,clear,41.72,completed
B1699,U212,S770,P115,2025-10-01T12:53:00,2025-10-01T15:53:00,Wednesday,False,False,clear,19.4,completed
B1700,U238,S1271,P126,2025-10-31T14:00:00,2025-10-31T14:30:00,Friday,False,False,clear,17.47,completed
B1701,U107,S1253,P125,2025-12-10T18:00:00,2025-12-10T19:00:00,Wednesday,False,False,cloudy,24.98,cancelled
B1702,U223,S804,P115,2025-12-01T02:22:00,2025-12-01T02:52:00,Monday,False,False,rain,22.46,completed
B1703,U211,S575,P110,2025-12-01T22:59:00,2025-12-01T23:59:00,Monday,False,False,rain,44.0,completed
B1704,U240,S1095,P122,2025-12-11T14:06:00,2025-12-11T16:06:00,Thursday,False,False,rain,44.61,completed
B1705,U130,S537,P109,2025-12-19T20:36:00,2025-12-19T21:06:00,Friday,False,False,clear,20.57,completed
B1706,U186,S537,P109,2025-11-02T07:12:00,2025-11-02T08:12:00,Sunday,True,False,clear,20.52,completed
B1707,U271,S1036,P120,2025-10-22T18:06:00,2025-10-22T22:06:00,Wednesday,False,False,clear,23.52,completed
B1708,U155,S1416,P128,2025-10-14T08:39:00,2025-10-14T09:09:00,Tuesday,False,False,clear,44.59,completed
B1709,U200,S611,P111,2025-10-12T21:57:00,2025-10-12T23:27:00,Sunday,True,False,cloudy,58.34,completed
B1710,U251,S505,P108,2025-11-19T09:30:00,2025-11-19T15:30:00,Wednesday,False,False,cloudy,28.77,completed
B1711,U140,S549,P110,2025-12-03T12:22:00,2025-12-03T13:22:00,Wednesday,False,False,clear,39.6,cancelled
B1712,U242,S1054,P121,2025-11-07T07:51:00,2025-11-07T09:51:00,Friday,False,False,clear,29.56,completed
B1713,U194,S1034,P120,2025-11-22T01:10:00,2025-11-22T02:10:00,Saturday,True,False,clear,20.67,completed
B1714,U235,S925,P118,2025-11-16T19:22:00,2025-11-16T21:22:00,Sunday,True,False,cloudy,32.37,completed
B1715,U112,S666,P113,2025-11-12T18:25:00,2025-11-12T20:25:00,Wednesday,False,False,cloudy,25.48,completed
B1716,U140,S632,P112,2025-12-13T14:18:00,2025-12-13T17:18:00,Saturday,True,False,clear,54.43,completed
B1717,U157,S935,P118,2026-01-06T23:13:00,2026-01-07T00:13:00,Tuesday,False,False,clear,24.0,completed
B1718,U152,S780,P115,2025-12-31T19:48:00,2025-12-31T22:48:00,Wednesday,False,False,cloudy,23.66,completed
B1719,U154,S189,P102,2026-01-21T18:37:00,2026-01-21T20:37:00,Wednesday,False,False,cloudy,40.65,completed
B1720,U148,S1475,P131,2025-10-14T10:10:00,2025-10-14T11:40:00,Tuesday,False,False,clear,26.03,completed
B1721,U236,S1484,P131,2025-12-04T18:50:00,2025-12-04T20:50:00,Thursday,False,False,clear,30.27,completed
B1722,U226,S1176,P124,2025-12-14T10:28:00,2025-12-14T11:28:00,Sunday,True,False,haze,32.72,completed
B1723,U186,S1548,P132,2026-01-09T08:20:00,2026-01-09T10:20:00,Friday,False,False,rain,28.68,completed
B1724,U213,S603,P111,2026-01-04T04:16:00,2026-01-04T06:16:00,Sunday,True,False,rain,64.98,completed
B1725,U140,S244,P103,2025-10-19T07:20:00,2025-10-19T13:20:00,Sunday,True,False,clear,27.83,completed
B1726,U242,S135,P101,2025-12-24T14:40:00,2025-12-24T17:40:00,Wednesday,False,False,clear,21.68,completed
B1727,U181,S776,P115,2025-12-10T17:22:00,2025-12-10T18:22:00,Wednesday,False,False,clear,20.62,completed
B1728,U283,S728,P114,2025-12-31T00:23:00,2025-12-31T06:23:00,Wednesday,False,False,clear,29.62,completed
B1729,U286,S1442,P129,2025-10-27T23:17:00,2025-10-28T00:17:00,Monday,False,False,clear,16.95,completed
B1730,U206,S1055,P121,2026-01-10T09:51:00,2026-01-10T11:21:00,Saturday,True,False,clear,40.95,completed
B1731,U142,S1392,P128,2026-01-21T12:07:00,2026-01-21T13:07:00,Wednesday,False,False,cloudy,38.85,completed
B1732,U262,S256,P103,2025-12-07T08:08:00,2025-12-07T10:08:00,Sunday,True,False,clear,31.29,completed
B1733,U260,S1240,P125,2025-12-12T18:25:00,2025-12-12T21:25:00,Friday,False,False,clear,22.9,completed
B1734,U172,S251,P103,2026-01-04T18:51:00,2026-01-04T19:51:00,Sunday,True,False,rain,35.72,completed
B1735,U247,S1437,P129,2025-11-12T16:43:00,2025-11-12T18:43:00,Wednesday,False,False,clear,17.42,completed
B1736,U119,S861,P116,2025-10-04T15:59:00,2025-10-04T18:59:00,Saturday,True,False,clear,31.76,completed
B1737,U117,S1259,P126,2025-11-15T21:51:00,2025-11-15T22:51:00,Saturday,True,False,clear,18.54,completed
B1738,U140,S1253,P125,2026-01-28T12:35:00,2026-01-28T14:35:00,Wednesday,False,False,fog,20.48,completed
B1739,U253,S298,P104,2025-10-03T12:55:00,2025-10-03T14:55:00,Friday,False,False,clear,45.31,completed
B1740,U185,S1435,P129,2025-11-28T02:32:00,2025-11-28T04:02:00,Friday,False,False,clear,17.1,completed
B1741,U245,S1002,P119,2025-10-20T17:44:00,2025-10-20T19:14:00,Monday,False,True,rain,49.11,completed
B1742,U215,S1385,P128,2025-11-13T22:06:00,2025-11-14T02:06:00,Thursday,False,False,cloudy,37.51,completed
B1743,U123,S292,P104,2025-11-23T12:15:00,2025-11-23T14:15:00,Sunday,True,False,clear,52.97,completed
B1744,U160,S1425,P129,2025-10-28T11:04:00,2025-10-28T12:04:00,Tuesday,False,False,fog,16.72,completed
B1745,U235,S505,P108,2025-11-06T17:09:00,2025-11-06T18:39:00,Thursday,False,False,rain,26.5,completed
B1746,U242,S543,P109,2025-12-23T13:33:00,2025-12-23T16:33:00,Tuesday,False,False,cloudy,18.42,completed
B1747,U122,S1055,P121,2025-12-13T20:07:00,2025-12-13T22:07:00,Saturday,True,False,clear,41.06,completed
B1748,U147,S646,P112,2025-10-11T10:22:00,2025-10-11T10:52:00,Saturday,True,False,clear,57.27,completed
B1749,U165,S711,P113,2026-01-14T11:36:00,2026-01-14T13:06:00,Wednesday,False,True,cloudy,29.18,completed
B1750,U214,S885,P117,2026-01-16T16:10:00,2026-01-16T17:40:00,Friday,False,False,clear,36.23,completed
B1751,U165,S598,P111,2026-01-22T16:39:00,2026-01-22T19:39:00,Thursday,False,False,clear,49.4,completed
B1752,U288,S522,P108,2026-01-18T18:41:00,2026-01-18T19:41:00,Sunday,True,False,clear,32.28,completed
B1753,U207,S1163,P124,2025-10-31T08:12:00,2025-10-31T09:42:00,Friday,False,False,clear,34.6,completed
B1754,U215,S1252,P125,2025-12-01T06:39:00,2025-12-01T07:09:00,Monday,False,False,clear,19.53,completed
B1755,U258,S615,P111,2026-01-11T22:11:00,2026-01-11T23:11:00,Sunday,True,False,cloudy,57.72,completed
B1756,U218,S1222,P125,2026-01-01T11:11:00,2026-01-01T13:11:00,Thursday,False,False,clear,20.45,completed
B1757,U139,S612,P111,2026-01-23T16:21:00,2026-01-23T17:51:00,Friday,False,False,clear,53.42,completed
B1758,U155,S558,P110,2026-01-23T09:34:00,2026-01-23T11:34:00,Friday,False,False,clear,49.62,completed
B1759,U177,S633,P112,2025-10-04T22:27:00,2025-10-05T01:27:00,Saturday,True,False,clear,52.98,completed
B1760,U149,S1029,P120,2026-01-10T16:47:00,2026-01-10T18:17:00,Saturday,True,False,fog,21.65,completed
B1761,U108,S1432,P129,2025-11-05T16:51:00,2025-11-05T18:21:00,Wednesday,False,False,rain,17.88,completed
B1762,U112,S635,P112,2025-11-07T20:26:00,2025-11-07T22:26:00,Friday,False,False,fog,54.45,completed
B1763,U300,S653,P113,2025-12-30T19:53:00,2025-12-30T21:23:00,Tuesday,False,False,clear,24.97,completed
B1764,U192,S875,P117,2025-12-30T05:33:00,2025-12-30T06:33:00,Tuesday,False,False,clear,35.67,completed
B1765,U225,S1551,P132,2025-11-13T10:54:00,2025-11-13T13:54:00,Thursday,False,False,rain,26.44,completed
B1766,U127,S164,P101,2025-11-11T08:01:00,2025-11-11T10:01:00,Tuesday,False,False,clear,25.66,completed
