payments_id,booking_id,amount,method,status,paid_at
PAY1516,B1594,13.37,netbanking,success,2025-11-11T08:28:00
PAY1517,B1595,55.69,card,success,2026-01-11T14:51:00
PAY1518,B1596,284.76,wallet,failed,2025-11-18T19:26:00
PAY1519,B1597,23.84,wallet,success,2026-01-02T09:14:00
PAY1520,B1598,22.1,netbanking,success,2025-12-06T07:01:00
PAY1521,B1599,102.72,upi,success,2026-01-07T06:43:00
PAY1522,B1600,39.64,wallet,success,2025-12-05T01:06:00
PAY1523,B1601,165.0,upi,success,2025-11-20T07:30:00
PAY1524,B1602,47.4,netbanking,success,2025-11-06T19:24:00
PAY1525,B1603,27.84,wallet,success,2025-12-09T09:48:00
PAY1526,B1604,139.86,wallet,success,2025-12-14T20:00:00
PAY1527,B1605,98.28,netbanking,success,2025-11-14T17:12:00
PAY1528,B1606,70.29,upi,success,2025-12-15T15:52:00
PAY1529,B1607,55.77,upi,success,2025-11-28T17:07:00
PAY1530,B1608,47.42,wallet,failed,2025-12-18T19:01:00
PAY1531,B1609,11.12,wallet,success,2025-12-28T06:37:00
PAY1532,B1610,55.0,card,success,2026-01-21T09:54:00
PAY1533,B1611,39.95,upi,success,2025-12-15T14:40:00
PAY1534,B1612,141.45,card,success,2025-10-16T21:35:00
PAY1535,B1613,63.8,upi,success,2025-11-20T20:19:00
PAY1536,B1614,180.39,wallet,success,2026-01-21T18:15:00
PAY1537,B1615,67.48,upi,success,2025-10-10T19:11:00
PAY1538,B1616,91.58,upi,success,2025-12-16T12:30:00
PAY1539,B1617,24.85,wallet,success,2025-11-10T20:26:00
PAY1540,B1618,42.18,wallet,success,2025-12-10T20:39:00
PAY1541,B1619,123.96,wallet,success,2025-12-05T10:13:00
PAY1542,B1620,60.22,upi,success,2025-11-12T13:33:00
PAY1543,B1621,56.91,card,success,2025-10-24T19:53:00
PAY1544,B1622,66.08,card,success,2025-12-27T07:20:00
PAY1545,B1623,233.82,upi,success,2026-01-18T16:14:00
PAY1546,B1624,18.78,card,success,2025-11-11T13:27:00
PAY1547,B1625,24.86,upi,success,2025-12-10T07:36:00
PAY1548,B1626,100.36,wallet,success,2026-01-14T16:18:00
PAY1549,B1627,44.9,wallet,success,2025-12-15T19:44:00
PAY1550,B1628,29.34,upi,success,2026-01-09T11:23:00
PAY1551,B1629,19.48,wallet,success,2025-11-08T11:25:00
PAY1552,B1630,79.53,wallet,success,2025-10-18T15:45:00
PAY1553,B1631,25.19,upi,success,2025-12-31T19:51:00
PAY1554,B1632,143.61,netbanking,success,2025-10-17T16:00:00
PAY1555,B1633,8.38,upi,success,2025-11-04T10:35:00
PAY1556,B1634,62.16,wallet,success,2026-01-24T06:05:00
PAY1557,B1635,9.19,netbanking,success,2026-01-01T17:27:00
PAY1558,B1636,32.37,upi,success,2025-10-04T20:46:00
PAY1559,B1637,37.34,wallet,success,2025-11-13T20:47:00
PAY1560,B1638,120.96,wallet,success,2026-01-25T16:02:00
PAY1561,B1639,120.18,upi,failed,2025-12-19T17:19:00
PAY1562,B1640,18.96,card,success,2025-11-28T11:49:00
PAY1563,B1641,29.49,upi,success,2026-01-16T22:27:00
PAY1564,B1642,71.66,upi,success,2026-01-08T15:23:00
PAY1565,B1643,73.0,upi,success,2025-11-03T11:22:00
PAY1566,B1644,31.14,upi,success,2025-12-09T14:39:00
PAY1567,B1645,46.91,netbanking,success,2025-12-25T19:45:00
PAY1568,B1646,48.26,upi,success,2025-10-09T15:42:00
PAY1569,B1647,104.5,netbanking,success,2025-11-30T08:46:00
PAY1570,B1648,30.11,wallet,success,2025-11-28T17:24:00
PAY1571,B1649,31.38,netbanking,success,2025-10-03T18:53:00
PAY1572,B1651,50.07,upi,success,2025-10-10T06:20:00
PAY1573,B1652,22.14,wallet,success,2026-01-01T08:38:00
PAY1574,B1653,36.95,card,success,2025-11-14T21:39:00
PAY1575,B1654,24.21,card,success,2026-01-01T15:34:00
PAY1576,B1655,82.86,upi,success,2025-12-27T18:37:00
PAY1577,B1656,55.34,wallet,success,2025-10-15T22:15:00
PAY1578,B1657,170.34,card,success,2025-11-01T17:03:00
PAY1579,B1658,49.44,card,success,2025-12-27T23:42:00
PAY1580,B1659,21.67,upi,success,2025-10-31T06:36:00
PAY1581,B1660,159.66,upi,success,2025-12-09T21:12:00
PAY1582,B1661,22.58,netbanking,success,2025-12-09T12:42:00
PAY1583,B1662,44.7,card,success,2026-01-04T10:14:00
PAY1584,B1663,36.59,card,success,2025-11-09T20:13:00
PAY1585,B1664,79.08,card,success,2025-11-25T10:31:00
PAY1586,B1665,101.12,card,success,2025-11-27T15:38:00
PAY1587,B1666,39.87,netbanking,success,2025-11-08T10:26:00
PAY1588,B1667,109.14,upi,success,2026-01-22T10:01:00
PAY1589,B1668,30.24,wallet,success,2026-01-25T17:03:00
PAY1590,B1669,28.66,card,success,2025-12-27T21:56:00
PAY1591,B1670,49.36,netbanking,success,2026-01-04T16:36:00
PAY1592,B1671,62.27,card,success,2026-01-26T08:03:00
PAY1593,B1672,97.64,upi,success,2026-01-08T01:55:00
PAY1594,B1673,78.68,netbanking,success,2025-11-19T14:21:00
PAY1595,B1674,102.9,card,success,2025-10-09T19:28:00
PAY1596,B1675,34.38,netbanking,success,2026-01-05T11:59:00
PAY1597,B1676,112.3,card,success,2025-12-08T18:39:00
PAY1598,B1677,31.72,wallet,success,2026-01-19T17:20:00
PAY1599,B1678,63.45,wallet,success,2025-12-12T18:45:00
PAY1600,B1679,47.98,card,success,2025-12-06T07:20:00
PAY1601,B1680,20.33,netbanking,success,2025-10-13T22:18:00
PAY1602,B1681,71.9,netbanking,success,2026-01-23T17:34:00
PAY1603,B1682,18.51,wallet,failed,2025-10-03T15:54:00
PAY1604,B1683,57.34,wallet,success,2025-11-01T13:42:00
PAY1605,B1684,57.5,card,success,2026-01-24T18:22:00
PAY1606,B1685,76.88,upi,success,2026-01-26T20:42:00
PAY1607,B1686,79.56,netbanking,success,2025-11-15T16:07:00
PAY1608,B1687,48.14,wallet,success,2025-11-01T15:17:00
PAY1609,B1688,79.48,netbanking,success,2025-11-04T07:21:00
PAY1610,B1689,67.48,upi,success,2025-12-20T15:05:00
PAY1611,B1690,144.06,upi,success,2025-12-02T15:35:00
PAY1612,B1691,66.06,netbanking,success,2025-12-24T21:14:00
PAY1613,B1692,69.06,card,success,2025-12-24T08:49:00
PAY1614,B1693,17.12,wallet,success,2025-12-15T21:58:00
PAY1615,B1694,95.96,card,success,2026-01-28T16:19:00
PAY1616,B1695,20.18,card,success,2025-10-10T05:00:00
PAY1617,B1696,71.19,upi,success,2025-12-31T14:54:00
PAY1618,B1697,108.21,card,success,2026-01-13T11:44:00
PAY1619,B1698,83.44,card,success,2025-11-17T20:44:00
PAY1620,B1699,58.2,upi,success,2025-10-01T12:53:00
PAY1621,B1700,8.73,card,success,2025-10-31T14:00:00
PAY1622,B1702,11.23,card,success,2025-12-01T02:22:00
PAY1623,B1703,44.0,upi,success,2025-12-01T22:59:00
PAY1624,B1704,89.22,upi,success,2025-12-11T14:06:00
PAY1625,B1705,10.29,netbanking,success,2025-12-19T20:36:00
PAY1626,B1706,20.52,card,success,2025-11-02T07:12:00
PAY1627,B1707,94.08,card,success,2025-10-22T18:06:00
PAY1628,B1708,22.3,wallet,success,2025-10-14T08:39:00
PAY1629,B1709,87.51,upi,success,2025-10-12T21:57:00
PAY1630,B1710,172.62,upi,success,2025-11-19T09:30:00
PAY1631,B1712,59.12,card,success,2025-11-07T07:51:00
PAY1632,B1713,20.67,upi,success,2025-11-22T01:10:00
PAY1633,B1714,64.74,upi,success,2025-11-16T19:22:00
PAY1634,B1715,50.96,netbanking,success,2025-11-12T18:25:00
PAY1635,B1716,163.29,upi,success,2025-12-13T14:18:00
PAY1636,B1717,24.0,wallet,success,2026-01-06T23:13:00
PAY1637,B1718,70.98,card,success,2025-12-31T19:48:00
PAY1638,B1719,81.3,netbanking,success,2026-01-21T18:37:00
PAY1639,B1720,39.05,card,success,2025-10-14T10:10:00
PAY1640,B1721,60.54,card,success,2025-12-04T18:50:00
PAY1641,B1722,32.72,upi,success,2025-12-14T10:28:00
PAY1642,B1723,57.36,wallet,success,2026-01-09T08:20:00
PAY1643,B1724,129.96,wallet,success,2026-01-04T04:16:00
PAY1644,B1725,166.98,netbanking,success,2025-10-19T07:20:00
PAY1645,B1726,65.04,netbanking,success,2025-12-24T14:40:00
PAY1646,B1727,20.62,wallet,success,2025-12-10T17:22:00
PAY1647,B1728,177.72,netbanking,success,2025-12-31T00:23:00
PAY1648,B1729,16.95,card,success,2025-10-27T23:17:00
PAY1649,B1730,61.43,card,success,2026-01-10T09:51:00
PAY1650,B1731,38.85,card,success,2026-01-21T12:07:00
PAY1651,B1732,62.58,netbanking,success,2025-12-07T08:08:00
PAY1652,B1733,68.7,wallet,success,2025-12-12T18:25:00
PAY1653,B1734,35.72,card,success,2026-01-04T18:51:00
PAY1654,B1735,34.84,card,success,2025-11-12T16:43:00
PAY1655,B1736,95.28,netbanking,success,2025-10-04T15:59:00
PAY1656,B1737,18.54,netbanking,failed,2025-11-15T21:51:00
PAY1657,B1738,40.96,wallet,success,2026-01-28T12:35:00
PAY1658,B1739,90.62,netbanking,success,2025-10-03T12:55:00
PAY1659,B1740,25.65,upi,success,2025-11-28T02:32:00
PAY1660,B1741,73.66,wallet,success,2025-10-20T17:44:00
PAY1661,B1742,150.04,upi,success,2025-11-13T22:06:00
PAY1662,B1743,105.94,netbanking,success,2025-11-23T12:15:00
PAY1663,B1744,16.72,netbanking,success,2025-10-28T11:04:00
PAY1664,B1745,39.75,card,failed,2025-11-06T17:09:00
PAY1665,B1746,55.26,upi,success,2025-12-23T13:33:00
PAY1666,B1747,82.12,upi,success,2025-12-13T20:07:00
PAY1667,B1748,28.64,netbanking,success,2025-10-11T10:22:00
PAY1668,B1749,43.77,wallet,success,2026-01-14T11:36:00
PAY1669,B1750,54.34,card,success,2026-01-16T16:10:00
PAY1670,B1751,148.2,netbanking,success,2026-01-22T16:39:00
PAY1671,B1752,32.28,upi,success,2026-01-18T18:41:00
PAY1672,B1753,51.9,wallet,success,2025-10-31T08:12:00
PAY1673,B1754,9.77,card,success,2025-12-01T06:39:00
PAY1674,B1755,57.72,wallet,success,2026-01-11T22:11:00
PAY1675,B1756,40.9,wallet,success,2026-01-01T11:11:00
PAY1676,B1757,80.13,card,success,2026-01-23T16:21:00
PAY1677,B1758,99.24,netbanking,success,2026-01-23T09:34:00
PAY1678,B1759,158.94,upi,success,2025-10-04T22:27:00
PAY1679,B1760,32.47,netbanking,success,2026-01-10T16:47:00
PAY1680,B1761,26.82,upi,success,2025-11-05T16:51:00
PAY1681,B1762,108.9,netbanking,failed,2025-11-07T20:26:00
PAY1682,B1763,37.45,wallet,success,2025-12-30T19:53:00
PAY1683,B1764,35.67,wallet,success,2025-12-30T05:33:00
PAY1684,B1765,79.32,card,success,2025-11-13T10:54:00
PAY1685,B1766,51.32,netbanking,success,2025-11-11T08:01:00
PAY1686,B1767,58.52,card,success,2025-10-10T17:23:00
PAY1687,B1768,34.85,wallet,success,2025-10-20T06:43:00
PAY1688,B1769,71.19,netbanking,success,2025-10-18T20:55:00
PAY1689,B1770,41.23,netbanking,success,2025-11-09T08:34:00
PAY1690,B1771,48.12,wallet,success,2025-10-16T07:49:00
PAY1691,B1772,192.76,card,success,2025-12-16T06:41:00
PAY1692,B1773,172.86,netbanking,success,2025-10-26T17:27:00
PAY1693,B1774,12.35,card,success,2025-11-10T12:31:00
PAY1694,B1775,27.59,netbanking,success,2026-01-01T11:07:00
PAY1695,B1776,45.2,card,success,2025-10-15T16:24:00
PAY1696,B1777,70.03,upi,success,2026-01-09T22:52:00
PAY1697,B1778,61.97,card,success,2025-10-25T03:02:00
PAY1698,B1779,283.02,netbanking,success,2026-01-07T10:43:00
PAY1699,B1780,31.07,netbanking,failed,2025-10-17T12:16:00
PAY1700,B1782,20.69,card,success,2025-10-24T13:38:00
PAY1701,B1783,131.31,card,success,2025-10-16T09:32:00
PAY1702,B1784,21.24,upi,success,2025-11-13T14:18:00
PAY1703,B1785,9.79,wallet,success,2025-12-07T07:15:00
PAY1704,B1786,34.02,wallet,success,2025-12-08T15:57:00
PAY1705,B1787,52.17,wallet,success,2026-01-08T07:42:00
PAY1706,B1788,141.56,upi,success,2025-12-08T18:28:00
PAY1707,B1789,41.3,wallet,success,2025-11-20T06:11:00
PAY1708,B1790,60.63,wallet,success,2025-11-22T20:54:00
PAY1709,B1791,59.79,netbanking,success,2026-01-13T19:32:00
PAY1710,B1792,44.09,upi,success,2025-10-08T21:04:00
PAY1711,B1793,192.08,upi,success,2025-12-05T11:21:00
PAY1712,B1794,43.32,upi,success,2025-12-03T18:07:00
PAY1713,B1795,26.34,card,success,2025-11-27T08:02:00
PAY1714,B1796,76.02,wallet,success,2025-10-16T18:12:00
PAY1715,B1797,167.04,wallet,success,2025-11-24T09:23:00
PAY1716,B1798,58.52,card,success,2026-01-21T08:32:00
PAY1717,B1799,172.74,card,success,2025-10-27T01:32:00
PAY1718,B1800,212.97,netbanking,success,2026-01-17T08:35:00
PAY1719,B1801,119.38,upi,success,2025-12-27T16:05:00
PAY1720,B1802,55.52,card,success,2025-11-23T20:12:00
PAY1721,B1803,29.49,upi,success,2025-10-19T08:06:00
PAY1722,B1804,166.62,wallet,success,2025-10-19T08:44:00
PAY1723,B1805,109.02,netbanking,success,2025-11-07T20:35:00
PAY1724,B1806,14.09,wallet,success,2025-12-28T07:42:00
PAY1725,B1807,19.11,upi,success,2026-01-28T10:05:00
PAY1726,B1808,90.38,netbanking,success,2025-11-16T19:52:00
PAY1727,B1809,82.1,card,success,2025-12-26T17:02:00
PAY1728,B1810,25.36,card,success,2025-12-11T13:28:00
PAY1729,B1811,166.26,upi,success,2025-11-02T16:25:00
PAY1730,B1812,35.42,wallet,success,2025-11-30T19:43:00
PAY1731,B1813,25.34,netbanking,success,2025-12-05T15:28:00
PAY1732,B1814,47.13,wallet,success,2025-12-08T00:57:00
PAY1733,B1815,48.2,wallet,success,2026-01-21T16:46:00
PAY1734,B1816,49.34,card,success,2025-11-13T13:21:00
PAY1735,B1817,73.08,netbanking,success,2025-10-05T09:28:00
PAY1736,B1818,111.04,wallet,success,2025-12-03T20:30:00
PAY1737,B1819,55.31,upi,success,2025-11-15T18:17:00
PAY1738,B1820,174.68,netbanking,success,2025-11-26T02:09:00
PAY1739,B1821,243.28,netbanking,success,2025-11-02T06:45:00
PAY1740,B1822,37.88,card,success,2026-01-20T13:19:00
PAY1741,B1823,31.88,card,success,2025-10-10T18:30:00
PAY1742,B1824,222.36,wallet,success,2026-01-27T18:31:00
PAY1743,B1825,46.1,upi,success,2025-12-29T15:37:00
PAY1744,B1826,50.82,wallet,success,2025-11-07T17:03:00
PAY1745,B1827,26.73,wallet,success,2025-10-06T17:52:00
PAY1746,B1828,27.26,netbanking,success,2026-01-15T10:03:00
PAY1747,B1829,110.64,card,success,2025-11-05T08:11:00
PAY1748,B1830,29.33,wallet,success,2025-12-25T07:22:00
PAY1749,B1831,41.71,netbanking,success,2025-10-26T04:23:00
PAY1750,B1833,54.14,card,success,2025-11-25T11:56:00
PAY1751,B1834,35.03,netbanking,success,2025-11-27T09:33:00
PAY1752,B1835,163.4,upi,success,2025-11-04T00:06:00
PAY1753,B1837,97.29,upi,success,2025-10-03T09:17:00
PAY1754,B1838,39.22,upi,success,2026-01-14T09:54:00
PAY1755,B1839,16.41,card,success,2025-10-11T20:17:00
PAY1756,B1840,92.98,card,success,2025-10-16T22:54:00
PAY1757,B1841,12.57,netbanking,success,2025-12-12T10:04:00
PAY1758,B1842,9.28,upi,success,2025-12-04T02:54:00
PAY1759,B1843,25.15,card,success,2025-10-17T19:15:00
PAY1760,B1844,31.33,netbanking,success,2025-11-19T11:33:00
PAY1761,B1845,61.81,netbanking,success,2025-12-28T12:37:00
PAY1762,B1846,74.4,upi,success,2026-01-19T19:49:00
PAY1763,B1847,44.84,upi,success,2025-12-19T18:17:00
PAY1764,B1848,89.72,netbanking,success,2025-10-05T22:59:00
PAY1765,B1849,68.79,card,success,2025-11-22T22:53:00
PAY1766,B1850,105.33,card,success,2025-11-17T20:19:00
PAY1767,B1851,53.07,card,success,2025-10-12T12:40:00
PAY1768,B1852,71.26,card,success,2025-11-10T17:17:00
PAY1769,B1853,59.71,wallet,success,2025-12-05T18:19:00
PAY1770,B1854,173.04,upi,success,2026-01-27T05:25:00
PAY1771,B1855,85.81,upi,success,2026-01-23T19:02:00
PAY1772,B1856,24.55,wallet,success,2026-01-21T15:53:00
PAY1773,B1857,92.28,upi,success,2025-12-23T21:29:00
PAY1774,B1858,64.38,netbanking,success,2025-10-11T20:01:00
PAY1775,B1860,69.51,upi,success,2026-01-26T17:19:00
PAY1776,B1861,19.29,wallet,success,2025-11-20T04:31:00
PAY1777,B1862,54.87,netbanking,success,2025-10-25T18:47:00
PAY1778,B1863,101.62,card,success,2026-01-02T23:25:00
PAY1779,B1864,119.73,upi,success,2025-11-26T12:08:00
PAY1780,B1867,254.96,wallet,success,2025-11-02T21:15:00
PAY1781,B1868,39.42,card,success,2025-11-15T17:59:00
PAY1782,B1869,72.55,upi,success,2026-01-04T19:01:00
PAY1783,B1870,8.28,upi,success,2025-12-19T11:22:00
PAY1784,B1871,50.33,wallet,success,2025-12-01T08:24:00
PAY1785,B1872,27.9,card,success,2025-11-07T19:19:00
PAY1786,B1873,60.28,upi,failed,2026-01-24T14:09:00
PAY1787,B1874,29.61,netbanking,success,2025-10-04T14:25:00
PAY1788,B1875,53.1,wallet,success,2025-12-08T17:22:00
PAY1789,B1876,22.71,card,success,2025-12-27T08:25:00
PAY1790,B1877,67.14,upi,success,2025-10-04T19:32:00
PAY1791,B1878,12.64,netbanking,success,2025-11-21T19:11:00
PAY1792,B1879,59.44,card,success,2026-01-04T11:51:00
PAY1793,B1880,102.1,netbanking,success,2026-01-19T07:36:00
PAY1794,B1881,116.07,wallet,success,2025-10-18T08:20:00
PAY1795,B1882,14.77,upi,success,2025-12-06T12:44:00
PAY1796,B1883,129.9,upi,success,2025-12-05T13:30:00
PAY1797,B1884,58.09,card,success,2025-10-27T15:47:00
PAY1798,B1885,158.43,wallet,success,2025-10-01T19:17:00
PAY1799,B1886,50.52,upi,success,2025-10-24T19:54:00
PAY1800,B1887,21.43,netbanking,success,2025-12-10T02:07:00
PAY1801,B1888,22.57,wallet,success,2026-01-09T21:21:00
PAY1802,B1889,96.18,wallet,success,2025-11-27T00:38:00
PAY1803,B1890,29.86,netbanking,success,2025-11-01T17:58:00
PAY1804,B1891,46.66,card,success,2026-01-03T21:05:00
PAY1805,B1892,55.34,upi,success,2025-11-23T20:12:00
PAY1806,B1893,34.81,upi,success,2025-10-10T09:45:00
PAY1807,B1894,96.7,upi,success,2025-10-31T21:22:00
PAY1808,B1895,51.1,wallet,success,2025-12-21T08:32:00
PAY1809,B1896,94.32,card,success,2026-01-11T12:10:00
PAY1810,B1897,29.94,card,success,2025-10-07T20:14:00
PAY1811,B1898,40.21,card,success,2026-01-25T19:11:00
PAY1812,B1899,84.33,card,success,2025-10-13T17:13:00
PAY1813,B1900,18.97,upi,success,2025-11-05T03:56:00
PAY1814,B1901,48.0,card,success,2025-12-22T08:42:00
PAY1815,B1902,300.0,card,success,2025-10-02T17:33:00
PAY1816,B1903,20.34,card,success,2025-12-24T15:38:00
PAY1817,B1904,61.2,card,success,2025-12-08T08:59:00
PAY1818,B1905,219.42,card,success,2025-11-18T08:48:00
PAY1819,B1906,98.8,wallet,success,2025-11-13T17:05:00
PAY1820,B1907,81.78,netbanking,success,2025-10-31T18:15:00
PAY1821,B1908,10.95,upi,success,2026-01-19T09:52:00
PAY1822,B1909,39.42,netbanking,success,2025-12-21T09:06:00
PAY1823,B1910,71.05,card,success,2025-11-24T18:12:00
PAY1824,B1911,48.9,card,success,2025-10-23T13:34:00
PAY1825,B1912,80.55,upi,success,2025-11-07T08:11:00
PAY1826,B1913,29.92,upi,success,2025-12-30T03:36:00
PAY1827,B1914,19.18,card,success,2025-10-11T13:44:00
PAY1828,B1915,9.67,wallet,success,2026-01-10T17:35:00
PAY1829,B1916,50.05,wallet,success,2026-01-28T06:15:00
PAY1830,B1917,195.24,netbanking,success,2025-10-05T18:38:00
PAY1831,B1918,41.28,card,success,2025-10-16T02:16:00
PAY1832,B1919,57.42,upi,success,2025-10-11T10:03:00
PAY1833,B1920,92.41,card,success,2025-11-01T17:42:00
PAY1834,B1921,74.18,netbanking,success,2025-11-20T07:06:00
PAY1835,B1922,100.14,netbanking,success,2025-11-25T06:35:00
PAY1836,B1923,82.56,upi,success,2025-11-12T16:21:00
PAY1837,B1924,58.14,card,success,2025-11-30T08:57:00
PAY1838,B1925,155.94,wallet,success,2025-10-03T10:30:00
PAY1839,B1926,115.44,upi,success,2025-12-23T20:24:00
PAY1840,B1927,118.84,card,success,2025-12-26T05:53:00
PAY1841,B1928,78.12,netbanking,success,2025-12-08T11:39:00
PAY1842,B1929,29.42,upi,success,2025-10-10T08:50:00
PAY1843,B1930,40.67,upi,success,2025-10-27T17:00:00
PAY1844,B1931,45.0,card,success,2026-01-02T07:04:00
PAY1845,B1932,49.12,card,success,2025-10-17T08:12:00
PAY1846,B1933,93.14,upi,success,2026-01-25T10:10:00
PAY1847,B1934,113.96,card,success,2025-11-30T08:35:00
PAY1848,B1935,60.84,netbanking,success,2026-01-14T20:17:00
PAY1849,B1936,126.99,upi,success,2025-11-04T05:53:00
PAY1850,B1937,29.39,netbanking,success,2025-11-15T08:21:00
PAY1851,B1938,63.32,card,success,2025-12-24T08:08:00
PAY1852,B1939,77.47,card,success,2025-11-28T19:09:00
PAY1853,B1941,74.88,wallet,success,2025-11-28T01:31:00
PAY1854,B1942,82.24,wallet,success,2026-01-06T21:50:00
PAY1855,B1943,234.92,netbanking,success,2025-12-22T20:23:00
PAY1856,B1944,280.48,card,success,2025-12-12T08:46:00
PAY1857,B1946,24.57,card,success,2025-11-02T19:05:00
PAY1858,B1947,18.42,netbanking,success,2025-11-11T13:08:00
PAY1859,B1948,26.23,netbanking,success,2026-01-28T20:33:00
PAY1860,B1949,35.51,card,success,2026-01-05T17:46:00
PAY1861,B1950,127.86,netbanking,success,2025-11-18T16:50:00
PAY1862,B1951,28.93,wallet,success,2025-10-11T10:40:00
PAY1863,B1952,48.69,wallet,success,2025-12-01T18:45:00
PAY1864,B1954,51.7,wallet,success,2025-11-22T13:14:00
PAY1865,B1955,59.18,card,success,2025-11-09T16:57:00
PAY1866,B1956,28.04,upi,success,2025-10-18T09:33:00
PAY1867,B1957,11.93,card,success,2026-01-02T13:25:00
PAY1868,B1958,59.43,netbanking,success,2025-12-08T12:10:00
PAY1869,B1959,42.8,wallet,success,2025-11-20T08:55:00
PAY1870,B1960,79.39,netbanking,success,2025-11-05T17:32:00
PAY1871,B1961,243.2,netbanking,success,2026-01-23T18:54:00
PAY1872,B1962,98.72,upi,success,2025-10-05T09:34:00
PAY1873,B1964,19.02,upi,success,2025-11-22T07:56:00
PAY1874,B1965,48.61,card,success,2026-01-11T22:07:00
PAY1875,B1966,139.98,upi,success,2026-01-25T12:13:00
PAY1876,B1967,150.24,card,success,2025-12-30T08:00:00
PAY1877,B1968,20.19,upi,success,2025-12-12T16:12:00
PAY1878,B1969,104.88,netbanking,success,2026-01-01T19:07:00
PAY1879,B1970,20.93,netbanking,success,2025-12-09T06:27:00
PAY1880,B1971,12.43,card,success,2025-10-13T23:15:00
PAY1881,B1972,90.38,upi,success,2025-11-23T14:04:00
PAY1882,B1973,63.36,card,success,2026-01-03T08:11:00
PAY1883,B1975,16.28,card,success,2025-10-24T16:36:00
PAY1884,B1976,40.8,card,success,2026-01-17T18:56:00
PAY1885,B1977,36.87,card,success,2025-10-28T10:34:00
PAY1886,B1978,101.34,upi,success,2025-11-14T15:22:00
PAY1887,B1979,31.89,upi,success,2026-01-21T10:56:00
PAY1888,B1980,49.88,card,success,2025-10-26T12:36:00
PAY1889,B1981,47.8,upi,success,2025-10-03T19:48:00
PAY1890,B1982,147.99,wallet,success,2025-11-06T04:33:00
PAY1891,B1983,54.21,upi,success,2025-10-20T08:16:00
PAY1892,B1984,25.62,wallet,failed,2025-12-30T15:36:00
PAY1893,B1986,71.82,wallet,success,2025-12-22T20:34:00
PAY1894,B1987,29.13,wallet,success,2025-10-31T08:52:00
PAY1895,B1989,109.5,card,success,2026-01-19T17:22:00
PAY1896,B1990,290.46,card,success,2026-01-16T11:12:00
PAY1897,B1991,25.3,upi,success,2025-10-29T14:35:00
PAY1898,B1992,72.24,netbanking,success,2025-12-22T15:37:00
PAY1899,B1993,65.52,netbanking,success,2026-01-09T18:15:00
PAY1900,B1994,53.25,card,success,2025-12-04T20:23:00
PAY1901,B1995,59.5,card,success,2025-11-29T19:37:00
PAY1902,B1996,243.48,card,success,2025-10-06T20:06:00
PAY1903,B1997,81.72,upi,success,2025-12-27T08:37:00
PAY1904,B1998,40.88,card,success,2025-11-09T22:01:00
PAY1905,B1999,36.12,netbanking,success,2026-01-17T11:18:00
PAY1906,B2000,30.13,upi,success,2026-01-10T21:38:00
PAY1907,B2001,22.06,netbanking,success,2025-12-30T16:40:00
PAY1908,B2002,67.92,upi,success,2025-12-27T15:51:00
PAY1909,B2003,54.41,wallet,success,2026-01-22T18:18:00
PAY1910,B2004,78.28,netbanking,success,2025-10-25T07:16:00
